O75937,0.6973218,0.6973218,0.6639756,0.7825399,0.5402725,0.7806716,0.6034753,0.6973218,0.9217135,0.6768896,0.3211966,0.7490165,0.3037541,0.7434116,0.6401738,0.4933624
O76021, 0.02870174, 0.06395432, 0.35001925, 0.18558822, 0.13674952, 0.38819901,-0.29947131, 0.25683863, 0.03567203, 0.17500273, 0.26547198, 0.23553577, 0.08869429, 0.02594903, 0.48975666, 0.04362231
O95218,-0.35925521,-0.43662967,-0.58730127,-0.21857168,-0.84249802,-0.28255885,-0.21663691,-0.39673903,-0.41134577,-0.14052279,-0.38026002,-0.33386826,-0.91870054,-0.05605374,-0.19478953,-0.44387601
O95433,-0.04077007, 0.14826372, 0.08258976,-0.12355827,-0.26522092,-0.16390837,-0.44967539,-0.24338198,-0.44906716,-0.38061936,-0.41719423,-0.37513134,-0.11580697,-0.29281477,-0.63306593,-0.32006283
O95777,0.2218717,0.2218717,0.2218717,0.2218717,0.2218717,0.2357280,0.2904505,0.2218717,0.2218717,0.2357280,0.2218717,0.2218717,0.2218717,0.2357280,0.2218717,0.2218717
P00338,-0.3793323,-0.4248606,-0.4609910,-0.5091287,-0.6311726,-0.5344660,-0.4330731,-0.4103134,-0.1601254,-0.1335363,-0.3637716,-0.1933082,-0.3156725,-0.2690844,-0.3024179,-0.3813790
P00505, 0.16043947, 0.36729063, 0.08712042,-0.22693497, 0.25128899, 0.20835997, 0.09098363, 0.18437655,-0.01989557, 0.05379684,-0.19667766,-0.68959967, 0.02006202,-0.37730919,-0.24948715, 0.04355947
P00558, 0.18494167, 0.21340717, 0.30076550, 0.29731207,-0.04741587, 0.19349185, 0.10487095, 0.22449246, 0.21870421, 0.22993158, 0.28668651, 0.34301839, 0.06007390, 0.27850129, 0.02866198, 0.29450139
P02545,-0.5611559,-0.4955522,-0.4521213,-0.4073089,-0.3877704,-0.4293521,-0.4718468,-0.5265224,-0.4448509,-0.4581437,-0.4307157,-0.4065922,-0.3783228,-0.3262258,-0.4084025,-0.4858425
P04040,1.0378516,0.9015943,0.8947132,0.9493508,1.0048371,1.1294968,1.1637078,1.0886980,1.2454432,1.4152423,1.4851942,1.3247206,1.4897270,1.4000441,1.4359008,1.3947468
P04075, 0.09794068, 0.07286770, 0.22379090, 0.19459741,-0.01876523, 0.10543584, 0.30656309, 0.13201321, 0.30363117, 0.28111048, 0.22345855, 0.29887976, 0.08313836, 0.19068607, 0.21491204, 0.32857713
P04080,-0.32203262,-0.17737899,-0.29616742,-0.28594845,-0.65344652,-0.06919216,-0.33449856,-0.23572785, 0.42518198, 0.31653436, 0.25167555, 0.18399765, 0.04651579, 0.47664140, 0.27443163, 0.52962507
P04083,-0.67155087,-0.49664297,-0.36546787,-0.25033394, 0.03184378,-0.49596917,-0.75082718,-0.54430106,-0.48544341,-0.56382366,-0.43032119,-0.38032534, 0.18588031,-0.44153241,-0.28111308,-0.34185650
P04179,0.6400919,0.7292219,0.7351997,0.7351997,0.6554944,0.6074747,0.5240077,0.6400919,0.6400919,0.6400919,0.7452478,0.7292219,0.6495166,0.7066527,0.6231858,0.6400919
P04406,-0.5896866,-0.4733273,-0.1712579,-0.3080940,-0.5442758,-0.3497063,-0.4430697,-0.3205429,-0.6400844,-0.7901689,-0.5120839,-0.3415332,-0.5142959,-0.6620740,-0.7099926,-0.6802281
P04792,-0.571674558,-0.703651669,-0.165357020,-0.475959913,-0.414512473,-0.275504298,-0.459694710,-0.430230221,-0.063003742, 0.008939756,-0.169652322, 0.107541158,-0.362537639,-0.140892804,-0.367988243,-0.112082378
P04843, 0.20437526, 0.20441418, 0.05573075, 0.20441418, 0.17059991, 0.21952583, 0.26302543, 0.33544457, 0.17713913, 0.12180964,-0.26940897, 0.17841318, 0.10350227, 0.01800054, 0.17841318, 0.17713913
P05114,-0.215596605,-0.002444008,-0.105949022, 0.175166246,-0.493594594, 0.207011969,-0.016908836,-0.087458452, 0.776496989, 0.995002778, 1.038539926, 0.801996649, 0.880041407, 0.988666194, 0.949775438, 0.803290025
P05141,-0.23458640,-0.30596700,-0.37489441,-0.25783150,-0.23342126,-0.34129467,-0.27635592,-0.40949975, 0.39914802, 0.13758075,-0.02101084, 0.07298476, 0.17130561, 0.30567984, 0.13840761, 0.12641793
P05198, 0.23135233, 0.01715331, 0.39110634, 0.33529140, 0.26020413, 0.14320724, 0.49622865, 0.50278617, 0.22870444, 0.11632626, 0.41408507,-0.18213597, 0.41538346, 0.18412839, 0.28946374, 0.21369820
P05204,1.745474,1.600448,1.434439,1.563834,1.205627,1.896324,1.549261,1.750629,1.265577,1.210616,1.168258,1.263774,1.124156,1.404198,1.158004,1.260274
P05387,-0.77857641,-0.67636800,-1.24129138,-0.68317716, 0.01239227,-0.53509653,-0.40269652,-1.10414708,-1.38760758,-0.76248426,-1.52043838,-0.66603009,-0.83565739,-0.91009842,-0.81906996,-0.74485936
P05388,-0.25516453,-0.17355850,-0.17399554,-0.13656456,-0.05745216,-0.36822035,-0.22949740,-0.33802695, 0.12381790,-0.03020292,-0.11419351, 0.03448354, 0.16387767,-0.09763416,-0.17971009,-0.07208903
P05455,0.5416205,0.5604187,0.8524773,0.6764010,0.3545548,0.5684345,0.5251839,0.5460780,0.5985390,0.5981895,0.7429344,0.7369218,0.4997817,0.6758684,0.5906780,0.5340159
P06454, 0.62536481, 0.61936075, 0.74050877, 0.79767248, 0.11810898, 0.71286878, 0.77993022, 0.55147037, 0.05560412,-0.21804124, 0.16733297, 0.25790970,-0.11933666,-0.07913791, 0.11069520, 0.26008858
P06576, 0.057003299, 0.128497663, 0.201472637, 0.160746568, 0.310403503,-0.002526479, 0.103916159, 0.007484274, 0.303984779, 0.256540130, 0.513465895, 0.327957168, 0.371528605, 0.180780803, 0.252131344, 0.205350598
P06703,-1.6912356,-1.5177383,-1.4480936,-1.4784842,-1.4534088,-1.5473916,-1.9416016,-1.4782963,-0.8538500,-1.1036109,-0.8345533,-0.8151839,-0.9929780,-0.8295166,-0.9252589,-1.0771280
P06733, 0.28047462, 0.24245369, 0.36380153, 0.53244137,-0.06182181, 0.30619749, 0.28948078, 0.33377197, 0.34539671, 0.20753254, 0.34517103, 0.29338245, 0.26931841, 0.25171576, 0.19833375, 0.28667402
P06744,0.6983104,0.6189962,0.6348602,0.5964302,0.4979787,0.4575324,0.7106890,0.7156094,0.3775742,0.3229160,0.3113531,0.3050873,0.2660812,0.2873915,0.3198683,0.4666596
P06748,-0.9103824,-0.9949355,-0.8388883,-1.0428741,-1.4585522,-0.8320701,-0.8725139,-0.9609921,-0.9430690,-1.0011447,-0.7427653,-0.7580004,-1.4182848,-0.7697170,-0.8596960,-0.9743014
P06753,-0.293943761,-0.058928814,-0.295131714, 0.037688346,-0.952575163,-0.361213343, 0.030366576,-0.298316575,-0.246489790, 0.027546788,-0.087373166,-0.164542665,-0.637749455, 0.004282051,-0.154589181, 0.029019814
P06865,-0.4147268,-0.4496783,-0.5149854,-0.4072987,-0.5149854,-0.5628306,-0.4072987,-0.5628306,-0.4072987,-0.4072987,-0.5149854,-0.4072987,-0.4255261,-0.4072987,-0.4072987,-0.4072987
P07195,-0.8589444,-0.7084747,-0.6603224,-0.7018740,-0.9515067,-0.5559464,-0.8168715,-0.7466244,-0.5986493,-0.6899607,-0.6226392,-0.4666665,-0.8713380,-0.7179309,-0.6656261,-0.5546879
P07237,0.458874752,0.551348224,0.506654978,0.649310446,0.002808338,0.562382861,0.568710079,0.573763121,0.634700159,0.736232072,0.680285633,0.794083463,0.267440883,0.659312942,0.645155718,0.679290839
P07305, 0.14227686,-0.06280071, 0.06991936, 0.06991936, 0.26937290, 0.08225005, 0.33886813, 0.06204315, 0.07933485, 0.07933485, 0.09087888, 0.13262199, 0.21140958, 0.03973709, 0.20116936, 0.07933485
P07339,1.6306074,1.8408738,1.4929161,1.6254682,1.0687960,1.5782620,1.4648287,1.5099579,1.0653761,0.9284477,1.0769195,0.9883752,0.7606108,1.0564769,1.0649901,1.1449022
P07355, 0.079518726,-0.069959369, 0.044350410, 0.043353443,-0.031879939,-0.071213485, 0.009917427, 0.076937997, 0.040068591, 0.028576159,-0.034844816,-0.024323139,-0.021486302,-0.032665701,-0.025927671,-0.069252013
P07437, 0.06550904,-0.04090632,-0.00292790, 0.12568665, 0.04020009,-0.01280504, 0.05403636, 0.05976886, 0.07266145, 0.12142137, 0.10312038, 0.11166478,-0.01526109, 0.18663383, 0.14015681,-0.01811879
P07737,0.3337536,0.6821563,0.4400394,0.5890768,0.3550667,0.2091739,0.2901350,0.2426707,0.5215734,0.4241314,0.3489008,0.3043395,0.2795951,0.3628662,0.4204790,0.4466062
P07741, 0.024679606,-0.141570862,-0.066119065,-0.141570862, 0.020917008,-0.119930346, 0.127474927,-0.187465712,-0.039177924,-0.106776209,-0.279559157,-0.030979849,-0.005408982,-0.148171253,-0.030979849,-0.039177924
P07814, 0.12497202, 0.24620263, 0.13298539, 0.17368574, 0.18413588, 0.01992427, 0.01986757, 0.07979882,-0.07321600,-0.23581059,-0.06978729,-0.20159749,-0.17322240, 0.02583029,-0.11777537,-0.15303981
P07900,-0.29088315,-0.28945699,-0.09387903,-0.46931340,-0.75124827,-0.43224486,-0.30971226,-0.25185353,-0.57151956,-0.33656342,-0.50946402,-0.37207896,-0.68130463,-0.60824366,-0.48464427,-0.57311706
P07910, 0.048617445, 0.061588812, 0.164095203, 0.314585740,-0.059091843, 0.243485408, 0.210284314, 0.125223553, 0.017220904,-0.070555653,-0.093842986,-0.000140583,-0.273613892, 0.003027262,-0.025037806, 0.062968856
P07954, 0.131738450,-0.008723350,-0.009275848,-0.173163426, 0.047966274, 0.018258154,-0.207292684, 0.064674061,-0.100484989,-0.148206802,-0.200665873,-0.233611597,-0.182584685,-0.287435358,-0.196039319,-0.394910154
P08133,0.5994559,0.4205418,0.3536893,0.4137990,0.3436266,0.3942847,0.3844804,0.6084265,0.6906142,0.6003934,0.6061430,0.4315677,0.5260624,0.4226245,0.4209530,0.6094149
P08195,-0.7078983,-0.5416666,-0.6247685,-0.5619298,-0.2641654,-0.8360054,-0.6324736,-0.6999852,-0.5475644,-0.4625006,-0.5563815,-0.6258914,-0.2012740,-0.5106548,-0.5383710,-0.6219384
P08238,-0.112970454,-0.174804283, 0.038384428, 0.019591141,-0.423653492,-0.113220052,-0.157286271,-0.130578845,-0.112186377, 0.005339889, 0.029709384, 0.047442395,-0.388949437,-0.124956084,-0.079377139,-0.075090743
P08311, 0.47787692, 0.20058202, 0.20058202, 0.47787692,-0.01407424, 0.33195625, 0.20058202, 0.20058202, 0.47787692, 0.47787692, 0.25256830, 0.47787692, 0.47787692, 0.47787692, 0.47787692, 0.47787692
P08579, 0.173839966, 0.485877789, 0.042867193, 0.156184778, 0.018784054, 0.308093287, 0.378464079, 0.248321424, 0.249526429, 0.373490960,-0.351625916, 0.004344591,-0.032256184, 0.143282357, 0.359318008, 0.159340482
P08621, 0.35544737, 0.20747907, 0.34030514, 0.53448833, 0.16031280, 0.61129602, 0.29788542, 0.17500348, 0.38537471, 0.38529973,-0.34432723, 0.64090166, 0.61195369, 0.19099456, 0.21030789,-0.05823643
P08670,-1.597441,-1.723570,-1.632848,-1.325581,-1.438323,-1.515489,-1.388271,-1.563308,-1.208164,-1.164556,-1.315926,-1.266832,-1.037814,-1.004738,-1.132383,-1.191383
P08708,-0.22465998,-0.24967317,-0.07321676, 0.16033310, 0.36215664,-0.13642059,-0.05232465, 0.02535998,-0.01924308, 0.33869789, 0.22752811, 0.25587428, 0.48514650,-0.04402333, 0.28831008, 0.13151788
P08758,-0.5004718,-0.2918397,-0.3705113,-0.3715906,-0.2822490,-0.4076026,-0.5066937,-0.5175137,-0.5188151,-0.4802347,-0.4980009,-0.4089380,-0.6127922,-0.3462572,-0.2740759,-0.3996056
P08865,-0.414513128,-0.447875554,-0.415931013,-0.360014149,-0.576817242,-0.761860658,-0.694831408,-0.433877879, 0.385952123, 0.252156694, 0.432857033,-0.048273392,-0.226479000, 0.033484842, 0.005862925, 0.303219163
P09012, 0.19669904, 0.08239211, 0.08835994, 0.04206498,-0.05686819, 0.22092336, 0.16069059,-0.05608135, 0.42573142, 0.35265462, 0.26600067, 0.23924725, 0.46330353, 0.76544646, 0.46767829, 0.47174401
P09211,0.9706628,1.0102988,1.2171268,1.0265643,1.5053918,1.0941716,1.1389065,1.1699863,1.4276146,1.2245835,1.4672117,1.1073559,1.3924051,1.4056448,1.5101504,1.3785567
P09382,-0.05814383,-0.05814383, 0.09243287,-0.07354171,-0.48361802,-0.14885605,-0.06394364,-0.05814383,-0.07328408,-0.18381039, 0.31411333, 0.03646935,-1.17636018,-0.18947369,-0.09068349, 0.08266297
P09429,-0.25219046,-0.19333366, 0.07546712, 0.02938307,-0.44852033, 0.14506852,-0.09934922,-0.12076688, 0.01133685,-0.02952730, 0.22373992, 0.22410498, 0.05628018, 0.28720535, 0.36095019, 0.16141373
P09496,-0.57303709,-0.14623695,-0.49973009,-0.33244965,-0.80915788,-0.16166338,-0.33407331,-0.66086678,-0.35422432,-0.27483707,-0.24688581,-0.06765793,-0.11377416,-0.37353889,-0.15318660,-0.55884422
P09622, 0.13890224, 0.04310835, 0.49074841, 0.31695318, 0.21649247, 0.18473562, 0.17229765, 0.14333033, 0.03032761, 0.06815929,-0.11108606,-0.04179159, 0.27902184, 0.22957374, 0.21732874, 0.04873646
P09651,-0.16554228,-0.17196177,-0.24247602,-0.06903418,-0.08597531,-0.06572833, 0.05221613, 0.03816283,-0.19555818,-0.23848725,-0.41929891,-0.17604260,-0.30855453,-0.14390830,-0.06219514,-0.12127974
P09874, 0.29607064, 0.24458582, 0.17359941, 0.14649946,-0.05913827, 0.50662516, 0.33499682, 0.07835483,-0.03860131,-0.03365628,-0.18113988,-0.01928921,-0.06045602, 0.17435088, 0.04260463,-0.11914676
P09960, 0.21778395, 0.21778395, 0.39400182, 0.40515657, 0.23818145, 0.16121762, 0.11729825, 0.21778395, 0.15914645, 0.33620174, 0.30273747, 0.72012153, 0.52065324,-0.01169534,-0.14231063, 0.15800364
P09972, 0.31677575, 0.33730464, 0.09137163, 0.39783396, 0.80018316, 0.49879977, 0.46753687, 0.38432803, 0.05951225, 0.09058534,-0.23878175, 0.21318641, 0.20657777,-0.02094303, 0.25859392,-0.36995063
P10412, 0.45436677, 0.47093232, 0.40131668, 0.56430154, 0.16796514, 0.77086794, 0.35588424, 0.33529302, 0.11615153, 0.13414288,-0.02013412, 0.16050902,-0.12298726, 0.39113782, 0.06152209,-0.00314078
P10599,-0.54530312,-1.17846843,-0.44291615,-0.32086828,-1.34613945,-0.49259334,-0.78916490,-0.67662701,-0.25099028,-0.47691626,-0.08388357, 0.01025659,-1.63599331,-0.37176370,-0.62633735,-0.25264213
P10606, 0.13163267, 0.13163267, 0.13163267,-0.34867401, 0.13163267, 0.05421046, 0.15363806, 0.13163267,-0.74447448,-0.42609622,-0.74447448,-0.75686073, 0.13163267, 0.05421046,-0.34867401,-0.60664450
P10768,0.4819702,0.5076191,0.4749947,0.4749947,0.6728002,0.5403522,0.4593224,0.5926949,0.5543927,0.5543927,0.5520500,0.5682151,0.5494489,0.6180044,0.4919553,0.5543927
P10809,-0.064510084,-0.168034959, 0.018945173, 0.206490564,-0.213114957, 0.126064860,-0.059277923,-0.131041971, 0.034256627, 0.020602148, 0.085606173,-0.138123825, 0.010668663, 0.046920102, 0.004226732, 0.030465479
P11021,-0.331122252,-0.351121478,-0.287058272,-0.272492586,-0.546349159,-0.349519104,-0.266563118,-0.418891626, 0.002074373, 0.086467775, 0.028958296,-0.049802969,-0.089495596,-0.017914400,-0.056770092, 0.098401601
P11142,-0.45607173,-0.46108117,-0.61120508,-0.27323417,-0.52376734,-0.55103825,-0.45847355,-0.53168364,-0.17141472,-0.16745163,-0.31431283,-0.12987109,-0.16302050,-0.16954861,-0.03880123,-0.01602418
P11310,-0.33544133,-0.24537678,-0.21762728,-0.15901711, 0.35095622,-0.02248499,-0.13979903, 0.14969879,-0.30100719,-0.40758508,-0.26930593,-0.34634808,-0.19836620,-0.17161365,-0.27343397,-0.40580092
P11387,0.6503203,0.6908270,0.6313960,0.6556169,0.3766591,0.8338360,0.5368285,0.3703257,0.6723541,0.4466783,1.0951791,0.9014828,0.8035490,1.0901880,0.3742535,1.0780195
P11586,-0.165803895,-0.094735733, 0.029877138, 0.006996774, 0.372349554,-0.346089065,-0.067058032,-0.068653848, 0.296009725, 0.300252671, 0.464741732, 0.337114053, 0.577364015, 0.238507014, 0.488700477, 0.383873693
P11940, 0.04364175, 0.15898638, 0.01793745, 0.09541754,-0.05872596,-0.07670675, 0.10855254,-0.01272690,-0.03420676, 0.10220023, 0.15366621, 0.01308897, 0.06749244,-0.05698509, 0.09169717, 0.12809969
P12004, 0.3355580, 0.6683641, 0.3244781, 0.5696118,-0.1414487, 0.2791093, 0.5794150, 0.6323757, 0.4839044, 0.6598327, 0.2648637, 0.6834889,-0.4312288, 0.3047102, 0.5995696, 0.5326310
P12236,0.3541574,0.2171597,0.2300030,0.3272629,0.4403702,0.4320545,0.5068367,0.4080646,0.2995267,0.2995267,0.2581419,0.2581419,0.3282643,0.3344572,0.3593846,0.2995267
P12268,-0.17177129,-0.24896569,-0.29632160,-0.27033234,-0.14437685,-0.24899577,-0.27557450,-0.14551523,-0.05759567,-0.02176506, 0.01449884, 0.06398981,-0.06722981,-0.23609698,-0.26109044,-0.22209076
P12814, 0.574508470, 0.574508470, 0.548575537, 0.623836547, 0.287772755, 0.557957264, 0.443601667, 0.574508470, 0.652766878, 0.608182418, 0.382399385, 0.610560346,-0.004910623, 0.412922495, 0.260046469, 0.462576113
P12956,0.21927910,0.18491486,0.30357241,0.07930352,0.32151347,0.32566107,0.16611450,0.20057988,0.06416776,0.07514580,0.06179296,0.18436411,0.04184917,0.13591590,0.05787714,0.29767905
