proteins,E9PAV3,O00151,O00159,O00231,O00232,O00244,O00264,O00299,O00303,O00410,O00422,O00425,O00483,O00487,O00515,O00541,O00567,O00571,O14579,O14602,O14684,O14737,O14745,O14818,O14828,O14880,O14949,O14950,O14974,O14979,O14980,O15042,O15127,O15143,O15145,O15173,O15355,O15371,O15372,O15511,O43143,O43169,O43175,O43242,O43290,O43390,O43399,O43583,O43684,O43707,O43760,O43776,O43809,O43852,O60264,O60313,O60437,O60506,O60568,O60664,O60701,O60716,O60763,O60814,O60832,O75083,O75367,O75368,O75369,O75390,O75396,O75475,O75477,O75489,O75533,O75534,O75643,O75821,O75844,O75874,O75915,O75947,O75964,O76003,O76021,O76094,O94776,O94826,O94905,O94906,O95197,O95202,O95218,O95292,O95336,O95373,O95433,O95573,O95793,O95831,O95881,O95994,P00167,P00338,P00367,P00387,P00403,P00492,P00505,P00558,P00966,P02545,P02656,P02786,P04040,P04062,P04075,P04080,P04083,P04179,P04181,P04406,P04424,P04439,P04792,P04843,P04844,P04899,P05023,P05091,P05114,P05141,P05161,P05198,P05204,P05387,P05388,P05455,P05556,P05783,P06396,P06454,P06493,P06576,P06703,P06733,P06744,P06748,P06753,P06865,P07195,P07237,P07305,P07339,P07355,P07384,P07437,P07737,P07741,P07814,P07858,P07900,P07910,P07954,P08195,P08238,P08243,P08559,P08579,P08621,P08670,P08708,P08727,P08758,P08865,P09012,P09211,P09327,P09382,P09429,P09496,P09525,P09543,P09622,P09651,P09669,P09874,P09960,P09972,P0C0S5,P0CG47,P0DMV8,P10412,P10515,P10599,P10606,P10619,P10644,P10768,P10809,P11021,P11142,P11177,P11216,P11387,P11388,P11413,P11586,P11940,P12004,P12236,P12268,P12270,P12429,P12814,P12956,P13010,P13073,P13489,P13639,P13667,P13674,P13693,P13796,P13797,P13804,P14174,P14314,P14324,P14550,P14618,P14625,P14866,P14868,P14923,P15121,P15153,P15311,P15531,P15559,P15880,P15924,P16104,P16152,P16278,P16401,P16435,P16615,P16949,P16989,P17096,P17655,P17844,P17931,P17980,P17987,P18031,P18077,P18085,P18124,P18206,P18621,P18669,P18754,P19338,P19367,P19525,P19623,P20073,P20340,P20591,P20618,P20645,P20674,P20700,P20962,P21281,P21333,P21796,P21964,P21980,P22087,P22102,P22234,P22307,P22314,P22392,P22626,P22695,P23193,P23246,P23284,P23381,P23396,P23526,P23528,P23588,P23919,P24534,P24539,P24666,P25205,P25398,P25685,P25705,P25786,P25788,P25789,P25815,P26038,P26196,P26368,P26373,P26583,P26599,P26639,P26640,P26641,P27105,P27348,P27635,P27694,P27695,P27708,P27797,P27816,P27824,P28066,P28072,P28838,P29401,P29692,P29966,P30040,P30041,P30043,P30044,P30048,P30049,P30050,P30084,P30086,P30101,P30153,P30419,P30533,P30626,P30740,P31040,P31146,P31150,P31930,P31939,P31942,P31943,P31946,P31947,P31948,P31949,P32119,P32322,P32969,P33176,P33240,P33991,P33992,P33993,P34897,P34932,P35221,P35222,P35232,P35237,P35241,P35249,P35268,P35579,P35606,P35613,P35637,P35659,P35998,P36542,P36543,P36578,P36776,P36871,P36952,P36955,P36957,P37268,P37802,P37837,P38117,P38159,P38606,P38646,P39019,P39023,P39656,P39687,P39748,P40121,P40227,P40429,P40925,P40926,P40939,P41091,P41250,P41252,P42126,P42166,P42167,P42224,P42330,P42704,P42765,P42766,P43243,P43304,P43487,P43490,P43686,P45973,P45974,P46013,P46060,P46776,P46777,P46778,P46779,P46781,P46782,P46783,P46940,P46977,P47755,P47895,P47897,P47914,P47985,P48047,P48444,P48556,P48637,P48643,P48735,P49006,P49189,P49207,P49257,P49321,P49327,P49368,P49411,P49458,P49588,P49591,P49736,P49755,P49756,P49773,P49792,P49915,P50238,P50395,P50402,P50454,P50502,P50552,P50570,P50897,P50990,P50991,P50995,P51148,P51149,P51153,P51571,P51572,P51659,P51665,P51858,P51991,P52209,P52272,P52292,P52565,P52566,P52597,P52788,P52815,P52907,P53007,P53396,P53618,P53621,P53990,P53992,P54136,P54577,P54578,P54707,P54727,P54819,P54886,P54920,P55010,P55060,P55072,P55084,P55209,P55265,P55327,P55769,P55786,P55854,P55884,P56192,P56381,P56385,P56537,P56545,P58546,P59998,P60174,P60228,P60468,P60660,P60709,P60842,P60866,P60900,P60903,P60953,P60981,P61009,P61011,P61019,P61026,P61077,P61081,P61088,P61106,P61158,P61160,P61204,P61221,P61224,P61247,P61254,P61289,P61313,P61353,P61513,P61586,P61604,P61769,P61923,P61927,P61956,P61970,P61978,P61981,P62081,P62136,P62191,P62195,P62241,P62244,P62249,P62258,P62263,P62266,P62269,P62277,P62280,P62314,P62316,P62333,P62424,P62495,P62701,P62750,P62753,P62805,P62820,P62826,P62829,P62847,P62851,P62854,P62857,P62861,P62879,P62888,P62899,P62906,P62910,P62913,P62917,P62937,P62942,P62995,P63010,P63104,P63151,P63173,P63208,P63220,P63241,P63244,P67809,P67936,P68036,P68104,P68363,P68366,P68371,P68400,P78344,P78347,P78371,P78417,P78527,P81605,P82979,P83731,P83881,P84090,P84098,P84103,P84243,P98179,P99999,Q00059,Q00325,Q00341,Q00610,Q00765,Q00796,Q00839,Q01082,Q01105,Q01130,Q01469,Q01518,Q01844,Q02543,Q02750,Q02790,Q02878,Q03252,Q04637,Q04760,Q04837,Q04917,Q04941,Q05519,Q05682,Q06210,Q06323,Q06830,Q07020,Q07065,Q07666,Q07955,Q08211,Q08257,Q08380,Q08945,Q08J23,Q09666,Q0VDF9,Q12765,Q12792,Q12797,Q12874,Q12905,Q12906,Q12907,Q12931,Q13148,Q13151,Q13177,Q13185,Q13200,Q13242,Q13243,Q13247,Q13263,Q13283,Q13347,Q13404,Q13409,Q13428,Q13435,Q13547,Q13561,Q13630,Q13813,Q13838,Q13951,Q14019,Q14103,Q14152,Q14157,Q14165,Q14166,Q14197,Q14204,Q14247,Q14258,Q14376,Q14444,Q14498,Q14566,Q14651,Q14696,Q14697,Q14739,Q14764,Q14847,Q14974,Q14978,Q14980,Q15008,Q15019,Q15029,Q15046,Q15056,Q15084,Q15102,Q15149,Q15165,Q15181,Q15185,Q15233,Q15287,Q15293,Q15365,Q15366,Q15370,Q15388,Q15392,Q15393,Q15424,Q15428,Q15436,Q15459,Q15691,Q15717,Q15758,Q15785,Q15907,Q16181,Q16186,Q16531,Q16543,Q16629,Q16630,Q16666,Q16698,Q16762,Q16822,Q16851,Q16878,Q16891,Q1KMD3,Q27J81,Q2M389,Q2NL82,Q2TAY7,Q3ZCQ8,Q5JTV8,Q5SSJ5,Q5TZA2,Q6GYQ0,Q6IBS0,Q6NUK1,Q6P2Q9,Q6UW68,Q7KZF4,Q7L014,Q7L1Q6,Q7Z406,Q7Z434,Q7Z6Z7,Q7Z739,Q86UE4,Q86UP2,Q86UX7,Q86V81,Q86VP6,Q8N163,Q8N1G4,Q8N257,Q8NBJ5,Q8NBS9,Q8NC51,Q8NFV4,Q8TC12,Q8WU90,Q8WUM4,Q8WWM7,Q8WXF1,Q8WXX5,Q92499,Q92520,Q92522,Q92598,Q92616,Q92621,Q92900,Q92973,Q92994,Q969H8,Q969Q0,Q969S3,Q96A33,Q96AE4,Q96AG4,Q96B97,Q96C19,Q96EY1,Q96FQ6,Q96FW1,Q96HE7,Q96I24,Q96IU4,Q96KP4,Q96PK6,Q96QK1,Q96QR8,Q96SB4,Q99426,Q99436,Q99497,Q99623,Q99714,Q99798,Q99832,Q99848,Q99873,Q99880,Q9BPU6,Q9BPW9,Q9BQ61,Q9BQE5,Q9BR76,Q9BRA2,Q9BTT0,Q9BUF5,Q9BUJ2,Q9BVC6,Q9BWM7,Q9BX68,Q9BXJ9,Q9BXP5,Q9BXT2,Q9BXW7,Q9BY44,Q9BZE4,Q9BZZ5,Q9GZT3,Q9H0D6,Q9H0U3,Q9H1E3,Q9H299,Q9H2U2,Q9H3K6,Q9H3N1,Q9H3P7,Q9H444,Q9H4A4,Q9H4G0,Q9H6S3,Q9H9B4,Q9HAV7,Q9HB71,Q9HC35,Q9HC38,Q9HDC9,Q9NQC3,Q9NQG5,Q9NR30,Q9NR31,Q9NR45,Q9NRV9,Q9NS69,Q9NSD9,Q9NTK5,Q9NUQ9,Q9NUU7,Q9NVA2,Q9NVI7,Q9NVP1,Q9NX14,Q9NX40,Q9NX63,Q9NY33,Q9NYF8,Q9NZM1,Q9P0L0,Q9P258,Q9P2E9,Q9UBE0,Q9UBI6,Q9UBM7,Q9UBQ5,Q9UBR2,Q9UBT2,Q9UEW8,Q9UGI8,Q9UHB6,Q9UHD8,Q9UHV9,Q9UHX1,Q9UII2,Q9UJS0,Q9UJU6,Q9UJZ1,Q9UKM9,Q9UL46,Q9ULC5,Q9ULV4,Q9UM00,Q9UMS4,Q9UNF0,Q9UNL2,Q9UNM6,Q9UNZ2,Q9UQ35,Q9UQ80,Q9Y224,Q9Y230,Q9Y262,Q9Y265,Q9Y266,Q9Y275,Q9Y2L1,Q9Y2Q3,Q9Y2W1,Q9Y2X3,Q9Y2Z0,Q9Y383,Q9Y3I0,Q9Y490,Q9Y4L1,Q9Y5B9,Q9Y5K6,Q9Y5M8,Q9Y5S9,Q9Y678,Q9Y696,Q9Y6C9,Q9Y6E2,Q9Y6K5,Q9Y6M1,Q9Y6N5
i10,0.011036036,0.306293599,-0.099968224,-0.233276764,0.10343314,-0.067468198,-0.41616602,-0.462684099,0.309039252,0.235051856,0.116119822,0.075296148,0.668141624,0.017304491,0.206328137,0.005000944,-0.777840095,0.107515352,-0.275845132,-0.04728001,0.476469427,0.643603041,-0.312415533,-0.750200723,-0.051285153,-0.529873044,0.046384128,-0.173703031,0.122978426,0.279302034,0.311083052,0.144235976,0.204945414,0.187926323,0.406123544,-0.117414724,-0.150894699,7.80E-05,0.077947366,-0.061052591,0.360854729,-0.38275673,-0.329858194,0.139911737,-0.269919222,0.086852817,0.151562155,0.206107444,0.344811046,-0.090881253,-0.44985067,-0.267891758,0.318776805,0.249149918,0.024454076,0.065716918,0.081246712,0.234507567,-0.19582124,-0.634328211,-0.894584962,-0.07940178,-0.351439061,-0.016874594,0.034027515,-0.262421477,0.037979279,0.1145417,-0.080617459,0.192911112,-0.099416399,-0.427475937,-0.186403834,-0.342561745,0.573636511,0.09861818,-0.252328088,-0.061111524,0.230479725,-0.838223233,-0.103104048,0.171449543,-0.26413623,0.484867632,-0.218580657,0.140557458,0.816796992,-0.119953792,0.007607807,0.185203298,-0.593219465,-0.067469368,-0.122000026,0.277527653,-0.710877861,0.186122085,-0.059521933,-0.429613757,0.124520752,-0.525678887,0.00987811,-0.747319219,-0.136532256,-0.413877405,-0.114858112,-0.315121545,0.086416009,-0.484253293,0.948329703,-0.639645561,0.238693809,-0.194908354,-0.240834872,-0.238197531,-0.193547877,0.420898436,-0.105415438,-0.100325909,-0.014389211,-0.813975055,0.371340389,0.139913771,0.172627948,-0.978316214,-0.086407399,-0.030580814,-0.239882227,-0.607977901,0.090914848,-1.348645352,-0.265085094,0.438414756,0.86036108,0.244265513,0.717246893,-0.244810333,0.225986245,-0.474738347,-0.006885705,-0.76761904,-0.306859893,0.093566423,0.665465992,-0.270473663,-1.125182488,-0.373864957,0.308940796,-0.03581278,0.009428164,0.03147835,-0.020190513,-0.806092309,0.509878002,-0.533428888,-0.14178326,0.697262803,-0.009345556,0.384931756,-0.312944812,-0.253692507,-0.564242934,0.164281501,-0.050108511,-0.265185659,0.232531562,0.471712631,-0.266743376,-0.115923205,-0.6102041,0.199039468,-0.375350965,-0.079441597,1.501709848,0.365111453,-0.009796459,0.132013246,0.078746092,0.130857139,0.525565614,0.215547561,-0.613193112,-0.520920685,0.518072296,-0.113530667,0.212756142,-0.091041384,-0.296327564,-0.332740907,-0.587481712,-0.164734414,-0.504833198,0.121055534,0.242875,-0.179439399,-0.178017296,-0.185374572,-0.027877284,0.159802816,0.295471639,-0.349377433,-0.012748506,-0.216311538,-0.023529241,-0.240599434,-0.00863384,0.325910192,0.522586203,0.191110982,-0.004756768,0.421008315,-0.501857144,0.30116786,0.153071251,-0.514234345,-0.350836686,0.038397945,-1.368068652,-0.117651951,0.2655196,0.479403326,-0.160869055,0.051327317,0.114569112,0.357986208,0.414174733,0.247280897,-0.696715055,0.365029422,-0.27673481,0.019061522,-0.129853936,-0.41208186,0.223278765,0.090783765,0.090032315,0.483545069,0.575000975,0.016054434,-0.366337877,-0.11474831,0.244653822,0.278697731,0.119501084,-0.173242466,-0.056821041,0.124494718,0.293875267,-0.156431867,-0.060876626,0.318333466,-0.265549546,0.065350011,0.136384785,-0.971559054,0.256998421,0.207883612,0.105499267,-0.230584977,0.183302046,0.094011118,-0.745758615,-0.011963921,0.179189517,0.052492984,-0.063024235,-0.271673997,0.143901346,0.023493868,0.333357805,-0.255306919,-0.041313238,-0.183942789,0.418789962,0.276717503,-0.345484209,0.06799741,-0.048363365,0.061371895,-0.103684671,-0.089261435,-0.534763463,0.224967399,0.144114587,0.028600434,-0.37600643,-0.131087467,-0.214268331,0.160563369,0.768819849,0.180225723,-0.050958072,0.0252847,-0.030855483,-0.014918461,-0.070522415,0.189579522,0.72507772,0.09381989,0.017386127,0.376193282,-0.412887251,0.786799366,-0.055836917,-0.107374807,-0.063958927,-0.269246579,-0.021359684,-0.10687428,-0.614136046,1.007988046,0.406173435,0.136949539,-0.073624575,-0.383973453,0.189317206,0.341823551,0.021123487,0.482773117,0.325848789,-0.523370304,0.190635093,0.132271232,0.46279906,-0.189629032,-0.088420017,-0.032026596,-0.492121093,0.04142011,0.055304193,-0.067494348,-0.013359924,0.112939199,0.160855004,-0.347380707,-0.365702009,0.325874124,-0.1734256,0.079462199,-0.221951433,0.158581039,-0.406542343,-0.58238372,-0.142311149,-0.508956431,-0.927946649,-0.514046251,-0.063765947,-1.122383871,0.576810319,0.183662525,-0.192533133,0.063622376,-0.275897178,0.074279377,-0.193394062,-0.001315518,1.402712068,0.378118145,-0.201935178,0.022343171,-0.145609471,-0.28559103,-0.173589528,-0.238864193,-0.24595574,-0.208375313,-0.745048568,0.278159167,-0.077067989,-0.651596584,0.499750968,0.083132448,-0.310952698,0.045311224,0.120557596,0.248604517,-0.070957629,-0.004117655,0.304346798,-0.651448462,0.194983965,-0.095890117,0.024438728,0.56397348,0.113645842,-0.247480474,-0.138714909,0.017602433,-0.190621185,0.011652042,0.045825785,-0.110521441,-0.110387962,-0.457258656,0.025779424,0.304028959,-0.395673884,-0.016266899,-0.022428743,-0.109487429,-0.306751963,0.048396765,-0.51755473,0.034896549,-0.245898725,-0.498991049,0.155482984,-0.372628488,0.166361291,-0.017971265,0.191570078,0.52237586,0.035416994,0.063730932,0.025066706,-0.152647566,-0.04346708,0.196422929,0.10710539,0.502622553,-0.180365539,0.052031814,-0.473488775,0.288565516,-0.402620871,0.528171666,0.218079258,0.367870009,0.218770849,-0.088411246,0.051260032,0.222714555,-0.026602667,-0.179592277,-0.141791102,-0.15261148,0.116445855,0.101825446,-5.96E-05,0.210905105,0.31460412,-0.318015672,0.179298571,0.070947108,-0.054991156,0.279808102,0.423258153,-0.297506146,-0.584982457,-0.096214276,0.009189366,-0.154196236,0.477509471,-0.100259694,0.125772544,0.094369311,-0.08743468,-0.382885001,-0.184589654,-0.060195703,-0.376223113,-0.533415654,-0.142153333,0.137323995,0.040890501,0.010473579,-0.012458225,0.230928449,0.6200247,-0.213905622,0.369330348,-0.171418564,0.07964187,0.342408139,0.248446222,0.361058514,0.247891894,0.053458184,-0.043826636,0.224184795,0.295253506,-0.286263339,0.150968522,-0.185732447,-0.429658111,-0.20374937,0.143001846,0.460368678,0.339364458,0.625613495,-0.522402036,-0.328377188,0.327222619,-0.143462282,0.198130495,0.252703302,0.054206989,0.094534828,0.17406532,-0.387269209,0.151886425,-0.018075576,0.074505723,0.5736288,0.077644497,-0.394735092,-0.249272375,0.581086016,0.126727929,0.089132247,0.682842264,0.11013804,0.380504185,0.029676034,-0.037879495,0.095082758,-1.134228001,-0.251001206,0.533137878,0.144577485,0.064074801,0.237148641,-0.173113315,-0.183085626,0.667059309,-0.163043655,-0.214463592,0.152641167,0.104737055,-0.286231188,0.196131824,-0.102281643,0.251594429,-0.860386926,0.11645283,0.216048147,0.281952845,-0.420394322,-0.017696115,-0.111158657,-0.643847371,-0.433290558,0.642598929,-0.096409966,0.274150148,0.104660889,-0.326841837,-0.048555483,0.552396569,-0.04199598,0.189623577,-0.180987429,-0.240854635,-0.197737347,0.088231579,-0.245285728,-0.052886989,-0.22103793,-0.541243843,0.046356065,0.14752943,-0.303964618,-0.043093748,0.038449934,0.067117796,-0.180214906,0.227897282,-0.16735186,-0.296277152,0.259154292,-0.151597983,0.239961975,-0.046690082,0.026714668,0.386468213,-0.073539367,0.191169579,0.171980864,0.246037255,-0.226705503,0.081813571,0.137327257,0.036141082,0.069423275,0.075193353,0.042501826,-0.053658322,-0.188326236,-0.299050924,0.120804962,-0.137822707,-0.074312211,-0.37903707,0.128037697,0.502972346,0.152202238,0.462398361,0.031173731,-0.136922175,-0.307450111,0.076678406,0.13184753,-0.212922513,0.106191568,-0.152334757,0.042732366,0.107727086,0.216365573,0.343202759,0.217572523,-0.018948242,0.075222631,0.086252814,0.424326445,-0.498587805,0.164749946,0.400146926,0.049131725,0.551300858,0.355938391,-0.090883198,-0.111151825,-0.137451156,0.067599797,0.066947084,-0.248658488,0.130523157,0.107946014,-0.031111021,0.196575047,0.122165394,0.034408776,0.099729671,0.371662386,0.343548567,-0.594338574,-0.022347404,-1.005344068,-0.051005232,-0.125981671,-0.490501554,0.044241961,-0.034607494,-0.201650955,0.537840974,0.000440229,0.577278413,0.142221631,0.061766185,-0.208721883,-0.133687483,0.363754296,0.073741798,0.145581303,-0.031031585,-0.198600668,0.310388516,0.528861033,-0.874539302,-0.369003263,0.671047685,-0.406770857,-0.124822126,0.293799972,-0.062147522,-0.352574474,-0.003950035,0.309280227,0.051155341,-0.491913314,-0.892710505,0.192973927,-0.06475916,0.185377481,0.195041354,-0.142965954,-0.180357466,-0.635200421,-0.058223096,0.405744946,0.049371821,-0.100159422,-0.301214221,-0.625260766,-0.174654832,0.274338385,-0.055122182,0.999826834,0.221294443,0.522680562,-0.083189992,0.284344465,0.456678425,0.280147365,0.021517811,-0.019252616,0.275367447,-0.106220444,0.534239064,-0.063302509,-0.648169665,-0.224901443,0.116950372,0.163657375,0.044743857,0.02649517,-0.473073554,-0.03642187,-0.287588661,0.194827156,0.063765978,0.113355301,0.169955155,-0.490681353,-0.234134864,0.067969539,0.010221578,0.297728566,0.097820013,-0.174638019,-0.001491373,0.194577014,-0.070122787,-0.836940103,-0.263433339,0.434050073,-0.038873369,-0.222212088,-0.423289411,-0.356388038,0.432508253,0.029137267,-0.97460165,-0.380382937,0.094909075,0.245078538,0.071538402,0.20671978,-0.118170721,-0.10571011,0.24241048,-0.18351484,-0.048737402,0.23142211,-0.228424845,-0.208968043,-0.003578732,0.038254147,-0.282451307,-0.409299146,0.161931697,0.470815419,-0.180237288,0.860494665,-0.007825905,-0.07445034,-0.094095024,-0.072346193,-0.07420915,-0.027580926,-0.123461926,-0.380469745,-0.823946151,-0.026181906,0.363990375,0.010512537,-0.2249699,0.440746259,0.217723282,-0.357999785,0.213451832,-0.17520644,0.054060806,0.103875417,0.065550019,-0.388870556,0.009837808,-0.227598528,-0.1302093,0.6508662,0.916468465,0.062824559,-0.35255754,0.14854893,0.225432784,-0.063964114,-0.410484026,-0.237935517,-0.302040516,0.406950085,-0.252374054,-0.356736971,0.20086585,0.294597206,0.040820838,0.314904558,0.407012807,-0.328680525,-0.284090888,-0.066577294,0.107082045,0.325114799,0.354569229,-0.258460285,0.218479376,-0.293191292,0.009391573,0.443582503,-0.025215087,-0.160447955,-0.102046782,0.295232419,-0.111897052,0.097211353,-0.349576559,-0.227149133,-0.472912419,0.09168035,-0.227325048,0.251358594,0.517735901,-0.511513868,-0.081398262,-0.253793543,0.259471563,-0.054630976,0.403578047,-0.599232151,-1.017361612,0.314992906,0.028534599,-0.74987506,-0.137541403,-0.006848444,0.24257796,0.483106614,0.335125346,0.263404808,-0.471156262,0.463881586,-0.332692799,-0.06321781,0.693065653,0.181388655,0.725932832,0.309770889,0.165357221,0.271183048,-0.442646453,-0.184999326,-0.381713839,0.117650645,-0.378563274,-0.102431252,0.533517682,0.273133656,-0.280536614,-0.188863921,-0.247048343,0.228276065,0.003043346,0.214963171,-0.120472785,-0.108884554,0.102882884,-0.175876855,0.2330496,-0.233567998,0.340722438,1.292271732,-0.298619401,-0.115008366,-0.595699045,-0.03939356,-0.079686973,-0.034165385,0.045836674,-0.087194633,0.423996689,0.664445808,0.164208166,-0.858153576,0.178597984,-0.246990291,0.29595059,-0.212087122,0.332282798,-0.138495035,-0.016178266,-0.12771959,-0.33579403,0.151653879,0.196224535,-0.197052672,0.43766447,-0.196037452,0.067373857,-0.256015737,0.268037136,-0.167858771,-0.622574353,0.035405215,0.046146455,-0.07375808,-0.124870685,0.720172544,-0.028608886,0.34050421,1.034773313,-0.740525308,0.361334456,-0.15026526,0.705524568,-0.181259319,0.784013031,-0.570947816,-0.050566084,-0.024863619,0.520189383,-0.466196064,0.387661361,0.667290708,0.339702819,-0.03827884,-0.374014729,0.259300134,-0.00091209,0.103445432,0.431105704,0.295530163,0.023738519,0.235976052,0.04953736,-0.253146466,0.093016695,-0.097088996,-0.161443412,0.677928357,-0.153110328,0.459387932,-0.195595348,0.169263362,-0.562602047,-0.133006248,-0.167064116,0.492577843,-0.023748177,-0.25330175,-0.002127709,-0.688692998,-0.188150359,-0.452948652,-0.510563094,1.205730357,0.380278847,0.113791917,-0.137952375,-0.168657094,0.116526925,0.181304139,-0.809594529
